galaxy_id,sample_branch,control_tier,n_realizations,n_valid_realizations,observed_statistic,control_median,control_mean,control_std,control_p05,control_p16,control_p84,control_p95,empirical_percentile_observed,empirical_p_two_sided,finite_status,notes
G0093,partial_rank_134,circular_shift_control_partial_rank,7,7,0.43268840505511741,-0.17867338937941538,-0.035600350266490159,0.5039327748778929,-0.555729895288258,-0.45291469755366537,0.69650759602366319,0.73971993335037423,0.7142857142857143,0.625,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0093,partial_rank_134,circular_shift_control_partial_rank_absolute,7,7,0.43268840505511741,0.44668347344853854,0.45081479922398354,0.22799483181833158,0.1474055462380178,0.17688665548562121,0.69650759602366319,0.73971993335037423,0.42857142857142855,0.625,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0093,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,0.43268840505511741,0.017989213941650269,0.0059008810869280422,0.39254207034807248,-0.61880596680415512,-0.43033148291193507,0.43321101164496123,0.62548637900029846,0.83950000000000002,0.3206793206793207,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0093,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.43268840505511741,0.31718266408852513,0.32954345043543332,0.2133663789491265,0.027994210485421271,0.087684317887711263,0.55555555555555558,0.70150973586813603,0.68100000000000005,0.3206793206793207,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0094,partial_rank_134,circular_shift_control_partial_rank,7,7,0.12076694252609886,0.030443128277399176,-0.027486630681167568,0.19796602299211069,-0.29785405516032121,-0.19717670825535108,0.19107505086717078,0.19107505086717089,0.6428571428571429,0.875,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0094,partial_rank_134,circular_shift_control_partial_rank_absolute,7,7,0.12076694252609886,0.19107505086717078,0.1798752514062647,0.08712608712118812,0.057540272552009164,0.11715398995615112,0.19717670825535108,0.2978540551603211,0.21428571428571427,0.875,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0094,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,0.12076694252609886,0.024544034683690839,0.014389426889110719,0.4067708683894723,-0.65109134231462051,-0.42547397366666789,0.45156335031497857,0.67685488113810754,0.58550000000000002,0.84715284715284711,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0094,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.12076694252609886,0.31878149395650746,0.35012319962938854,0.20756526698318717,0.075544944774881842,0.12371120033203796,0.57035182547203034,0.75233712348900561,0.155,0.84715284715284711,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0095,partial_rank_134,circular_shift_control_partial_rank,72,72,-0.068474247875266014,0.11450480684827206,-0.017765723825249012,0.2833141153221404,-0.52649512962716283,-0.40557640352957353,0.23966326075449118,0.29238376693692641,0.3888888888888889,0.9178082191780822,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0095,partial_rank_134,circular_shift_control_partial_rank_absolute,72,72,0.068474247875266014,0.22905155473744154,0.24814999227770901,0.13785532349668267,0.056595004495859566,0.12106523849709919,0.40557640352957353,0.52649512962716283,0.083333333333333329,0.9178082191780822,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0095,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.068474247875266014,0.0063061026904668209,0.0046951718859584339,0.11796350088670589,-0.18810618494981252,-0.11788209976006475,0.12892554619067503,0.20542805898145428,0.27800000000000002,0.56743256743256743,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0095,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.068474247875266014,0.082560268932916125,0.095725021072538302,0.069095242391561604,0.0089180278903570973,0.026711712286954133,0.17205420016458731,0.22398738310197897,0.433,0.56743256743256743,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0095,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.66052564276921255,0.66052564276921255,0.66052564276921244,1.1035415816519724e-16,0.66052564276921255,0.66052564276921255,0.66052564276921255,0.66052564276921255,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0095,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.63753592134598891,0.63753592134598891,0.63753592134598902,1.3520128064544409e-16,0.6375359213459888,0.6375359213459888,0.63753592134598902,0.63753592134598902,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0095,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0095,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0095,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0096,partial_rank_134,circular_shift_control_partial_rank,11,11,-0.30856621423014058,0.17579760098371025,0.013699727556996904,0.40010031831285586,-0.61890256971741198,-0.49771560271553539,0.37191844942237151,0.46336799513370286,0.27272727272727271,0.66666666666666663,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0096,partial_rank_134,circular_shift_control_partial_rank_absolute,11,11,0.30856621423014058,0.34360951506644527,0.35762931323687464,0.17991448402756788,0.092745063010767778,0.19515659717995609,0.54349660902868746,0.61890256971741198,0.36363636363636365,0.66666666666666663,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0096,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.30856621423014058,0.0020826560786686285,-0.0086934577923132757,0.32003437003864521,-0.51692329671745363,-0.35242101509724066,0.34404770200009471,0.49986285095437882,0.21299999999999999,0.4095904095904096,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0096,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.30856621423014058,0.26141031107917834,0.27125294371719111,0.17005709258710014,0.031377474748998754,0.090041817308839908,0.4488544184591356,0.57825183414170722,0.59099999999999997,0.4095904095904096,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0097,partial_rank_134,circular_shift_control_partial_rank,22,22,-0.28101434174604401,-0.069791110597241718,0.022134798833913602,0.33580863204678973,-0.37551315372469041,-0.33457295888807675,0.44591595431037279,0.49792237318715277,0.31818181818181818,0.65217391304347827,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0097,partial_rank_134,circular_shift_control_partial_rank_absolute,22,22,0.28101434174604401,0.33016363229596363,0.30727655375436969,0.13725343780536772,0.04814243015325527,0.17908529551980185,0.44591595431037279,0.49792237318715277,0.36363636363636365,0.65217391304347827,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0097,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.28101434174604401,-0.0059114840296689113,-0.0073831309650884865,0.22187979922730949,-0.36605047767225274,-0.24033864783811362,0.22675035411294478,0.3490042935219872,0.12,0.22577422577422576,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0097,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.28101434174604401,0.16053615421214573,0.18170662056188081,0.12754552117569429,0.016593582738908635,0.048708725741777661,0.31513709898391684,0.41798550318992356,0.77500000000000002,0.22577422577422576,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0097,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.63460241400223838,0.63460241400223838,0.63460241400223849,8.0366651426428334e-17,0.63460241400223838,0.63460241400223838,0.63460241400223849,0.63460241400223849,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0097,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.40864291466659264,0.40864291466659264,0.40864291466659264,6.6335245058233986e-17,0.40864291466659253,0.40864291466659253,0.40864291466659264,0.40864291466659264,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0097,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0097,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0097,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0098,partial_rank_134,circular_shift_control_partial_rank,10,10,-0.29607941633043655,0.036926096323566651,0.033557803908516752,0.3336193534489762,-0.42437326745842918,-0.3444138060420151,0.3953965608960599,0.45783315829146615,0.20000000000000001,0.63636363636363635,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0098,partial_rank_134,circular_shift_control_partial_rank_absolute,10,10,0.29607941633043655,0.33815526214799452,0.29896549212591078,0.15181447136813847,0.035900868820312473,0.13982699276161897,0.430148614280707,0.4615738645693796,0.40000000000000002,0.63636363636363635,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0098,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.29607941633043655,-0.0074042318369974998,-0.0084516018818287034,0.32973407544979738,-0.53706333609889068,-0.37570743915881361,0.34325951728739706,0.49725867713554311,0.21299999999999999,0.42357642357642356,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0098,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.29607941633043655,0.25992337266042043,0.27735537987522263,0.17852166070640429,0.026286960790097031,0.079458366095183572,0.46202616056937973,0.58409481903698734,0.57699999999999996,0.42357642357642356,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0099,partial_rank_134,circular_shift_control_partial_rank,9,9,0.30512963327755155,-0.13684968717330942,-0.039789779229089925,0.29970120725182581,-0.40013717585210451,-0.32573107757489761,0.32261273694940817,0.42560639497608566,0.77777777777777779,0.5,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0099,partial_rank_134,circular_shift_control_partial_rank_absolute,9,9,0.30512963327755155,0.23586408826243166,0.27623219124521009,0.12288131135030753,0.12748275662168213,0.14983322160029347,0.40425819158527021,0.44861662394118879,0.55555555555555558,0.5,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0099,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,0.30512963327755155,-0.0090924120931663785,-0.010433181620364457,0.35220126710197652,-0.57638553251991997,-0.38546038027658391,0.38852164876202572,0.54381616537423061,0.78000000000000003,0.44955044955044954,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0099,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.30512963327755155,0.2877516206024523,0.29787855870644353,0.18820985120320666,0.028271204948658937,0.09652489100162101,0.49249806898102383,0.6254627916220945,0.55249999999999999,0.44955044955044954,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0100,partial_rank_134,circular_shift_control_partial_rank,10,10,-0.49041919436679116,0.12984866755702706,0.049405424770213244,0.44722640749481035,-0.56931791777020457,-0.49571205420121389,0.5057925825033659,0.57834085318927786,0.20000000000000001,0.45454545454545453,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0100,partial_rank_134,circular_shift_control_partial_rank_absolute,10,10,0.49041919436679116,0.45501636466474571,0.41873564484602854,0.16465969541092929,0.12902809306166677,0.2488142974716358,0.57593223865680321,0.60448981976866045,0.59999999999999998,0.45454545454545453,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0100,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.49041919436679116,-0.0021150036293907121,-0.0086351962364559932,0.32679836878949287,-0.54366718295815142,-0.36719636133053707,0.33716430627082589,0.53762866815458665,0.073999999999999996,0.13886113886113885,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0100,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.49041919436679116,0.24514152616141469,0.26986956960412101,0.18450516485779453,0.020486136815254945,0.071445390695335759,0.46258608604269474,0.62191061664686786,0.86199999999999999,0.13886113886113885,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0101,partial_rank_134,circular_shift_control_partial_rank,7,7,-0.34062704227743296,-0.13400504203456162,0.074873285066731285,0.50968614964341263,-0.55572989528825811,-0.45291469755366554,0.69650759602366308,0.73971993335037411,0.2857142857142857,0.75,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0101,partial_rank_134,circular_shift_control_partial_rank_absolute,7,7,0.34062704227743296,0.4466834734485387,0.46396642247793846,0.22387750840143439,0.14740554623801777,0.1768866554856213,0.69650759602366308,0.73971993335037411,0.2857142857142857,0.75,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0101,partial_rank_134,shuffle_surrogate_partial_rank,1000,999,-0.34062704227743296,0.0095629218424874585,-0.0093741057968827843,0.41753975050204511,-0.65716180198233021,-0.47740752332130154,0.44717493589746538,0.66284181199932901,0.26576576576576577,0.50800000000000001,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0101,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,999,0.34062704227743296,0.34426518632954811,0.35418023572679924,0.22132256488959764,0.037310425720375941,0.097590007294853398,0.60665655752594094,0.72793421852905305,0.49399399399399402,0.50800000000000001,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0102,partial_rank_134,circular_shift_control_partial_rank,14,14,0.25408390302421974,-0.047122158406330238,-0.018259714016993091,0.31931301135541179,-0.44565265543862892,-0.35813740574507813,0.35541736894898024,0.43195257919481828,0.7142857142857143,0.59999999999999998,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0102,partial_rank_134,circular_shift_control_partial_rank_absolute,14,14,0.25408390302421974,0.30315271226524021,0.29349525994419479,0.12710133267253032,0.087378450847076711,0.16301948461405699,0.4367641058821235,0.46247263345249506,0.42857142857142855,0.59999999999999998,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0102,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,0.25408390302421974,0.0017648183924711602,0.0088133620863408511,0.26541810413922018,-0.42792806664352034,-0.27210820938496016,0.28437974441251701,0.43963750605715413,0.81299999999999994,0.36563436563436563,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0102,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.25408390302421974,0.19379557589718463,0.21745355202591249,0.15244145783689111,0.017178867748311982,0.058350234810960522,0.38045701359392253,0.50850970443551458,0.63500000000000001,0.36563436563436563,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0103,partial_rank_134,circular_shift_control_partial_rank,16,16,-0.72309283522611467,0.11025853033823683,0.045152696534747988,0.65151436483291025,-0.85269104584223243,-0.73929756889239795,0.77041021951672861,0.84234168452093416,0.1875,0.47058823529411764,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0103,partial_rank_134,circular_shift_control_partial_rank_absolute,16,16,0.72309283522611467,0.67451945702481442,0.60039172083192272,0.25698154631115455,0.1641025527242862,0.3041608644566326,0.8426477392978543,0.86535952577274911,0.5625,0.47058823529411764,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0103,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.72309283522611467,-0.01534213675347397,-0.011577161537445407,0.25292976385180593,-0.41377619989924835,-0.27352649318831052,0.24091532467062599,0.42902375266681658,0.001,0.002997002997002997,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0103,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.72309283522611467,0.17534483618511271,0.20538122986904522,0.14807446278434649,0.021581909868452976,0.053343137195675377,0.35781975850828823,0.48289910476221365,0.998,0.002997002997002997,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0103,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.8526365767316183,0.8526365767316183,0.85263657673161808,2.4257801456197517e-16,0.8526365767316183,0.8526365767316183,0.8526365767316183,0.85263657673161841,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0103,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.84857078861394675,0.84857078861394675,0.84857078861394664,1.6222178263139383e-16,0.84857078861394675,0.84857078861394675,0.84857078861394686,0.84857078861394686,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0103,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0103,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0103,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0104,partial_rank_134,circular_shift_control_partial_rank,12,12,-0.84585232748332617,0.070691055350917881,0.072737053532548404,0.60309195734100163,-0.73882192407506042,-0.65405942012896989,0.76108503699040209,0.89645066167003518,0,0.23076923076923078,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0104,partial_rank_134,circular_shift_control_partial_rank_absolute,12,12,0.84585232748332617,0.58956315838704354,0.54013106305784842,0.27797306107965891,0.074441960488319664,0.24182859267277168,0.83023386967971369,0.89645066167003518,0.83333333333333337,0.23076923076923078,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0104,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.84585232748332617,-0.028032751302956009,-0.016596130091423807,0.29293629943810651,-0.48039936598974131,-0.32693203820031902,0.29569329354030932,0.47339774270768764,0,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0104,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.84585232748332617,0.21657907494125783,0.24415421886144667,0.16271393448214649,0.025958289507464868,0.073541351414508682,0.41563739496944752,0.54797838205736615,1,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0105,partial_rank_134,circular_shift_control_partial_rank,8,8,0.1704453597146586,-0.097655435550353942,-0.021388267546277262,0.17551019317113453,-0.19682257196943476,-0.18615999109236328,0.17429174096092354,0.22251317310723986,0.75,0.66666666666666663,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0105,partial_rank_134,circular_shift_control_partial_rank_absolute,8,8,0.1704453597146586,0.17344153604737528,0.16755986718391336,0.056435598737936785,0.079145566864697064,0.15956258586010824,0.19985387546661898,0.23138313596792201,0.375,0.66666666666666663,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0105,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,0.1704453597146586,0.063006260397570291,0.021174325187820028,0.38453774287647019,-0.61607424919995868,-0.40464441378081423,0.45014584165117688,0.63695952083315577,0.60099999999999998,0.74325674325674329,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0105,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.1704453597146586,0.28981992544664814,0.3309177266976111,0.19700529409377557,0.066039671154182161,0.11034626904007697,0.55290612951759677,0.70150162802472571,0.25800000000000001,0.74325674325674329,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0106,partial_rank_134,circular_shift_control_partial_rank,44,44,-0.90416620025449734,0.11119370561791925,0.024136074192057776,0.70842158317228687,-0.96584907215774463,-0.8797674095242709,0.82319647205283353,0.88646320218807673,0.15909090909090909,0.17777777777777778,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0106,partial_rank_134,circular_shift_control_partial_rank_absolute,44,44,0.90416620025449734,0.7342045623012039,0.65465350319012183,0.27179492332020322,0.12378316276843213,0.3275047613998906,0.89856154400212285,0.96584907215774463,0.84090909090909094,0.17777777777777778,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0106,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.90416620025449734,0.0057836690008070697,0.0045142761216945913,0.1563469638682963,-0.26321611033689485,-0.15009796824935084,0.16590585530809188,0.25652280469966277,0,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0106,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.90416620025449734,0.10964099763288875,0.12531083440585411,0.093605270045259009,0.009230016114690022,0.030419445216860561,0.22502793231111304,0.29350786764554998,1,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0106,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.74010322534975548,0.74010322534975548,0.74010322534975559,1.2933026088667054e-16,0.74010322534975537,0.74010322534975548,0.74010322534975548,0.74010322534975548,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0106,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.70559684704621217,0.70559684704621217,0.70559684704621239,2.6155120268244727e-16,0.70559684704621206,0.70559684704621206,0.70559684704621217,0.70559684704621217,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0106,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0106,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0106,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0107,partial_rank_134,circular_shift_control_partial_rank,70,70,-0.62614348562460209,0.16674661384954637,-0.0022957517036576247,0.63856952332536832,-0.92971960800299125,-0.83539956779331159,0.69010399127986255,0.75087502213992618,0.29999999999999999,0.54929577464788737,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0107,partial_rank_134,circular_shift_control_partial_rank_absolute,70,70,0.62614348562460209,0.65117378399282411,0.58770764494291283,0.24975193827381592,0.1189561518342641,0.31603414078527792,0.83539956779331159,0.92971960800299114,0.45714285714285713,0.54929577464788737,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0107,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.62614348562460209,0.0028716577884390234,0.00099170727431620569,0.11648504920549113,-0.19674086687465922,-0.11538877367548178,0.11772831369900388,0.19051407481394711,0,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0107,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.62614348562460209,0.077684751029066038,0.091997476879275689,0.07145778067901884,0.0059446872743546741,0.020491865079760811,0.1671953214552038,0.22937843060114588,1,0.000999000999000999,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0107,spectral_control_76,random_phase_surrogate_radial_template,1000,1000,0.69488841573762627,0.69488841573762627,0.69488841573762627,6.8438743594178858e-17,0.69488841573762616,0.69488841573762616,0.69488841573762627,0.69488841573762627,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0107,spectral_control_76,random_phase_surrogate_residual,1000,1000,0.75488603473561633,0.75488603473561633,0.75488603473561622,1.7004905926528295e-16,0.75488603473561633,0.75488603473561633,0.75488603473561644,0.75488603473561644,0.5,1,DEGENERATE_PHASE_BLIND_STATISTIC,Per-galaxy summary; not a pooled p-value
G0107,spectral_control_76,smooth_profile_exponential_reference,1,1,,0.54841116895906106,0.54841116895906106,0,0.54841116895906106,0.54841116895906106,0.54841116895906106,0.54841116895906106,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0107,spectral_control_76,smooth_profile_linear_reference,1,1,,0.55293651198333094,0.55293651198333094,0,0.55293651198333094,0.55293651198333094,0.55293651198333094,0.55293651198333094,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0107,spectral_control_76,smooth_profile_quadratic_reference,1,1,,0.57036991400033354,0.57036991400033354,0,0.57036991400033354,0.57036991400033354,0.57036991400033354,0.57036991400033354,,,FIXED_REFERENCE_NOT_NULL,Fixed reference: percentile and p-value empty
G0108,partial_rank_134,circular_shift_control_partial_rank,7,7,-0.43083776538604807,0.15751230612964331,0.085480293367763777,0.23501123761937057,-0.27327447980346192,-0.18078157894690558,0.27135605309076999,0.37383908176760405,0,0.125,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0108,partial_rank_134,circular_shift_control_partial_rank_absolute,7,7,0.43083776538604807,0.17570478700101402,0.225621052241334,0.10785315548068332,0.096302957444642623,0.15401462906192898,0.31952093023174011,0.38889060587415725,1,0.125,FINITE_EXACT_SHIFT,Per-galaxy summary; not a pooled p-value
G0108,partial_rank_134,shuffle_surrogate_partial_rank,1000,1000,-0.43083776538604807,-0.0079555728417573766,-0.00038905011341853069,0.40516930082723474,-0.63184256846148812,-0.45015079085455456,0.44007818202038174,0.67605112887553898,0.17249999999999999,0.34265734265734266,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
G0108,partial_rank_134,shuffle_surrogate_partial_rank_absolute,1000,1000,0.43083776538604807,0.31586701346201279,0.33948854606808443,0.22115569353150077,0.035570560899321209,0.097996308084441985,0.59590929850015373,0.72716670435049247,0.65849999999999997,0.34265734265734266,FINITE_RANDOM_ENSEMBLE,Per-galaxy summary; not a pooled p-value
